seed,round_no,strategy,game_no,num1,num2,num3,num4,num5,num6,match_count,has_bonus,prize
1,1024,random,3,1,2,25,28,32,39,0,0,꽝
1,1024,random,4,7,15,18,29,38,45,2,0,꽝
1,1024,random,5,1,2,21,35,43,44,1,0,꽝
1,1025,random,1,5,8,9,17,32,37,2,0,꽝
1,1025,random,2,7,14,25,29,31,42,2,1,꽝
1,1025,random,3,1,2,25,28,32,39,1,0,꽝
1,1025,random,4,7,15,18,29,38,45,1,1,꽝
1,1025,random,5,1,2,21,35,43,44,0,0,꽝
1,1026,random,1,5,8,9,17,32,37,2,0,꽝
1,1026,random,2,7,14,25,29,31,42,1,0,꽝
1,1026,random,3,1,2,25,28,32,39,1,0,꽝
1,1026,random,4,7,15,18,29,38,45,0,0,꽝
1,1026,random,5,1,2,21,35,43,44,0,0,꽝
1,1027,random,1,5,8,9,17,32,37,0,1,꽝
1,1027,random,2,7,14,25,29,31,42,1,0,꽝
1,1027,random,3,1,2,25,28,32,39,1,0,꽝
1,1027,random,4,7,15,18,29,38,45,1,0,꽝
1,1027,random,5,1,2,21,35,43,44,1,0,꽝
1,1028,random,1,5,8,9,17,32,37,1,0,꽝
1,1028,random,2,7,14,25,29,31,42,1,0,꽝
1,1028,random,3,1,2,25,28,32,39,0,0,꽝
1,1028,random,4,7,15,18,29,38,45,2,0,꽝
1,1028,random,5,1,2,21,35,43,44,1,0,꽝
1,1029,random,1,5,8,9,17,32,37,2,0,꽝
1,1029,random,2,7,14,25,29,31,42,0,0,꽝
1,1029,random,3,1,2,25,28,32,39,2,0,꽝
1,1029,random,4,7,15,18,29,38,45,0,0,꽝
1,1029,random,5,1,2,21,35,43,44,0,0,꽝
1,1030,random,1,5,8,9,17,32,37,2,1,꽝
1,1030,random,2,7,14,25,29,31,42,1,0,꽝
1,1030,random,3,1,2,25,28,32,39,1,0,꽝
1,1030,random,4,7,15,18,29,38,45,1,0,꽝
1,1030,random,5,1,2,21,35,43,44,1,0,꽝
1,1031,random,1,5,8,9,17,32,37,1,0,꽝
1,1031,random,2,7,14,25,29,31,42,1,0,꽝
1,1031,random,3,1,2,25,28,32,39,1,0,꽝
1,1031,random,4,7,15,18,29,38,45,1,0,꽝
1,1031,random,5,1,2,21,35,43,44,1,0,꽝
1,1032,random,1,5,8,9,17,32,37,0,0,꽝
1,1032,random,2,7,14,25,29,31,42,1,0,꽝
1,1032,random,3,1,2,25,28,32,39,1,1,꽝
1,1032,random,4,7,15,18,29,38,45,0,0,꽝
1,1032,random,5,1,2,21,35,43,44,1,0,꽝
1,1033,random,1,5,8,9,17,32,37,0,0,꽝
1,1033,random,2,7,14,25,29,31,42,0,0,꽝
1,1033,random,3,1,2,25,28,32,39,0,0,꽝
1,1033,random,4,7,15,18,29,38,45,1,0,꽝
1,1033,random,5,1,2,21,35,43,44,2,0,꽝
1,1034,random,1,5,8,9,17,32,37,1,0,꽝
1,1034,random,2,7,14,25,29,31,42,1,0,꽝
1,1034,random,3,1,2,25,28,32,39,1,0,꽝
1,1034,random,4,7,15,18,29,38,45,1,0,꽝
1,1034,random,5,1,2,21,35,43,44,0,0,꽝
1,1035,random,1,5,8,9,17,32,37,1,0,꽝
1,1035,random,2,7,14,25,29,31,42,2,0,꽝
1,1035,random,3,1,2,25,28,32,39,0,1,꽝
1,1035,random,4,7,15,18,29,38,45,0,0,꽝
1,1035,random,5,1,2,21,35,43,44,1,1,꽝
1,1036,random,1,5,8,9,17,32,37,2,0,꽝
1,1036,random,2,7,14,25,29,31,42,0,0,꽝
1,1036,random,3,1,2,25,28,32,39,2,1,꽝
1,1036,random,4,7,15,18,29,38,45,1,0,꽝
1,1036,random,5,1,2,21,35,43,44,1,0,꽝
1,1037,random,1,5,8,9,17,32,37,0,0,꽝
1,1037,random,2,7,14,25,29,31,42,1,1,꽝
1,1037,random,3,1,2,25,28,32,39,1,0,꽝
1,1037,random,4,7,15,18,29,38,45,1,0,꽝
1,1037,random,5,1,2,21,35,43,44,1,0,꽝
1,1038,random,1,5,8,9,17,32,37,1,0,꽝
1,1038,random,2,7,14,25,29,31,42,1,0,꽝
1,1038,random,3,1,2,25,28,32,39,0,1,꽝
1,1038,random,4,7,15,18,29,38,45,1,0,꽝
1,1038,random,5,1,2,21,35,43,44,1,1,꽝
1,1039,random,1,5,8,9,17,32,37,0,0,꽝
1,1039,random,2,7,14,25,29,31,42,0,0,꽝
1,1039,random,3,1,2,25,28,32,39,2,0,꽝
1,1039,random,4,7,15,18,29,38,45,0,0,꽝
1,1039,random,5,1,2,21,35,43,44,1,0,꽝
1,1040,random,1,5,8,9,17,32,37,1,0,꽝
1,1040,random,2,7,14,25,29,31,42,2,0,꽝
1,1040,random,3,1,2,25,28,32,39,0,0,꽝
1,1040,random,4,7,15,18,29,38,45,1,0,꽝
1,1040,random,5,1,2,21,35,43,44,0,0,꽝
1,1041,random,1,5,8,9,17,32,37,2,0,꽝
1,1041,random,2,7,14,25,29,31,42,1,0,꽝
1,1041,random,3,1,2,25,28,32,39,0,0,꽝
1,1041,random,4,7,15,18,29,38,45,2,1,꽝
1,1041,random,5,1,2,21,35,43,44,0,0,꽝
1,1042,random,1,5,8,9,17,32,37,1,0,꽝
1,1042,random,2,7,14,25,29,31,42,1,0,꽝
1,1042,random,3,1,2,25,28,32,39,0,0,꽝
1,1042,random,4,7,15,18,29,38,45,1,0,꽝
1,1042,random,5,1,2,21,35,43,44,1,0,꽝
1,1043,random,1,5,8,9,17,32,37,1,0,꽝
1,1043,random,2,7,14,25,29,31,42,1,0,꽝
1,1043,random,3,1,2,25,28,32,39,0,0,꽝
1,1043,random,4,7,15,18,29,38,45,0,0,꽝
1,1043,random,5,1,2,21,35,43,44,0,0,꽝
1,1044,random,1,5,8,9,17,32,37,1,0,꽝
1,1044,random,2,7,14,25,29,31,42,0,0,꽝
1,1044,random,3,1,2,25,28,32,39,1,0,꽝
1,1044,random,4,7,15,18,29,38,45,0,0,꽝
1,1044,random,5,1,2,21,35,43,44,0,0,꽝
1,1045,random,1,5,8,9,17,32,37,0,1,꽝
1,1045,random,2,7,14,25,29,31,42,1,0,꽝
1,1045,random,3,1,2,25,28,32,39,0,0,꽝
1,1045,random,4,7,15,18,29,38,45,1,0,꽝
1,1045,random,5,1,2,21,35,43,44,1,0,꽝
1,1046,random,1,5,8,9,17,32,37,0,0,꽝
1,1046,random,2,7,14,25,29,31,42,3,0,5등
1,1046,random,3,1,2,25,28,32,39,1,1,꽝
1,1046,random,4,7,15,18,29,38,45,2,0,꽝
1,1046,random,5,1,2,21,35,43,44,1,0,꽝
1,1047,random,1,5,8,9,17,32,37,0,1,꽝
1,1047,random,2,7,14,25,29,31,42,1,0,꽝
1,1047,random,3,1,2,25,28,32,39,1,1,꽝
1,1047,random,4,7,15,18,29,38,45,0,0,꽝
1,1047,random,5,1,2,21,35,43,44,2,0,꽝
1,1048,random,1,5,8,9,17,32,37,2,0,꽝
1,1048,random,2,7,14,25,29,31,42,0,0,꽝
1,1048,random,3,1,2,25,28,32,39,2,0,꽝
1,1048,random,4,7,15,18,29,38,45,0,0,꽝
1,1048,random,5,1,2,21,35,43,44,1,0,꽝
1,1049,random,1,5,8,9,17,32,37,2,1,꽝
1,1049,random,2,7,14,25,29,31,42,0,0,꽝
1,1049,random,3,1,2,25,28,32,39,0,0,꽝
1,1049,random,4,7,15,18,29,38,45,0,0,꽝
1,1049,random,5,1,2,21,35,43,44,1,0,꽝
1,1050,random,1,5,8,9,17,32,37,0,1,꽝
1,1050,random,2,7,14,25,29,31,42,1,0,꽝
1,1050,random,3,1,2,25,28,32,39,0,0,꽝
1,1050,random,4,7,15,18,29,38,45,1,0,꽝
1,1050,random,5,1,2,21,35,43,44,2,0,꽝
1,1051,random,1,5,8,9,17,32,37,1,0,꽝
1,1051,random,2,7,14,25,29,31,42,0,0,꽝
1,1051,random,3,1,2,25,28,32,39,1,0,꽝
1,1051,random,4,7,15,18,29,38,45,0,0,꽝
1,1051,random,5,1,2,21,35,43,44,2,1,꽝
1,1052,random,1,5,8,9,17,32,37,2,0,꽝
1,1052,random,2,7,14,25,29,31,42,0,0,꽝
1,1052,random,3,1,2,25,28,32,39,0,1,꽝
1,1052,random,4,7,15,18,29,38,45,1,0,꽝
1,1052,random,5,1,2,21,35,43,44,1,1,꽝
1,1053,random,1,5,8,9,17,32,37,0,0,꽝
1,1053,random,2,7,14,25,29,31,42,1,0,꽝
1,1053,random,3,1,2,25,28,32,39,0,0,꽝
1,1053,random,4,7,15,18,29,38,45,2,1,꽝
1,1053,random,5,1,2,21,35,43,44,0,0,꽝
1,1054,random,1,5,8,9,17,32,37,0,0,꽝
1,1054,random,2,7,14,25,29,31,42,1,0,꽝
1,1054,random,3,1,2,25,28,32,39,1,0,꽝
1,1054,random,4,7,15,18,29,38,45,1,0,꽝
1,1054,random,5,1,2,21,35,43,44,0,0,꽝
1,1055,random,1,5,8,9,17,32,37,0,0,꽝
1,1055,random,2,7,14,25,29,31,42,2,1,꽝
1,1055,random,3,1,2,25,28,32,39,0,0,꽝
1,1055,random,4,7,15,18,29,38,45,1,0,꽝
1,1055,random,5,1,2,21,35,43,44,0,0,꽝
1,1056,random,1,5,8,9,17,32,37,1,0,꽝
1,1056,random,2,7,14,25,29,31,42,0,1,꽝
1,1056,random,3,1,2,25,28,32,39,1,0,꽝
1,1056,random,4,7,15,18,29,38,45,1,1,꽝
1,1056,random,5,1,2,21,35,43,44,0,0,꽝
1,1057,random,1,5,8,9,17,32,37,1,0,꽝
1,1057,random,2,7,14,25,29,31,42,0,0,꽝
1,1057,random,3,1,2,25,28,32,39,0,0,꽝
1,1057,random,4,7,15,18,29,38,45,1,0,꽝
1,1057,random,5,1,2,21,35,43,44,0,0,꽝
1,1058,random,1,5,8,9,17,32,37,1,0,꽝
1,1058,random,2,7,14,25,29,31,42,1,1,꽝
1,1058,random,3,1,2,25,28,32,39,2,0,꽝
1,1058,random,4,7,15,18,29,38,45,0,0,꽝
1,1058,random,5,1,2,21,35,43,44,0,0,꽝
1,1059,random,1,5,8,9,17,32,37,0,0,꽝
1,1059,random,2,7,14,25,29,31,42,2,0,꽝
1,1059,random,3,1,2,25,28,32,39,1,0,꽝
1,1059,random,4,7,15,18,29,38,45,1,0,꽝
1,1059,random,5,1,2,21,35,43,44,0,0,꽝
1,1060,random,1,5,8,9,17,32,37,0,0,꽝
1,1060,random,2,7,14,25,29,31,42,0,0,꽝
1,1060,random,3,1,2,25,28,32,39,0,0,꽝
1,1060,random,4,7,15,18,29,38,45,2,0,꽝
1,1060,random,5,1,2,21,35,43,44,0,0,꽝
1,1061,random,1,5,8,9,17,32,37,1,0,꽝
1,1061,random,2,7,14,25,29,31,42,0,0,꽝
1,1061,random,3,1,2,25,28,32,39,0,0,꽝
1,1061,random,4,7,15,18,29,38,45,1,1,꽝
1,1061,random,5,1,2,21,35,43,44,1,0,꽝
1,1062,random,1,5,8,9,17,32,37,1,0,꽝
1,1062,random,2,7,14,25,29,31,42,1,0,꽝
1,1062,random,3,1,2,25,28,32,39,1,0,꽝
1,1062,random,4,7,15,18,29,38,45,1,0,꽝
1,1062,random,5,1,2,21,35,43,44,0,0,꽝
1,1063,random,1,5,8,9,17,32,37,0,0,꽝
1,1063,random,2,7,14,25,29,31,42,0,0,꽝
1,1063,random,3,1,2,25,28,32,39,0,0,꽝
1,1063,random,4,7,15,18,29,38,45,1,0,꽝
1,1063,random,5,1,2,21,35,43,44,0,0,꽝
1,1064,random,1,5,8,9,17,32,37,1,0,꽝
1,1064,random,2,7,14,25,29,31,42,0,1,꽝
1,1064,random,3,1,2,25,28,32,39,0,0,꽝
1,1064,random,4,7,15,18,29,38,45,1,0,꽝
1,1064,random,5,1,2,21,35,43,44,1,0,꽝
1,1065,random,1,5,8,9,17,32,37,1,0,꽝
1,1065,random,2,7,14,25,29,31,42,0,0,꽝
1,1065,random,3,1,2,25,28,32,39,1,0,꽝
1,1065,random,4,7,15,18,29,38,45,2,0,꽝
1,1065,random,5,1,2,21,35,43,44,0,0,꽝
1,1066,random,1,5,8,9,17,32,37,1,0,꽝
1,1066,random,2,7,14,25,29,31,42,0,0,꽝
1,1066,random,3,1,2,25,28,32,39,1,0,꽝
1,1066,random,4,7,15,18,29,38,45,0,1,꽝
1,1066,random,5,1,2,21,35,43,44,1,0,꽝
1,1067,random,1,5,8,9,17,32,37,0,0,꽝
1,1067,random,2,7,14,25,29,31,42,1,0,꽝
1,1067,random,3,1,2,25,28,32,39,1,0,꽝
1,1067,random,4,7,15,18,29,38,45,1,1,꽝
1,1067,random,5,1,2,21,35,43,44,0,0,꽝
1,1068,random,1,5,8,9,17,32,37,0,0,꽝
1,1068,random,2,7,14,25,29,31,42,1,0,꽝
1,1068,random,3,1,2,25,28,32,39,0,0,꽝
1,1068,random,4,7,15,18,29,38,45,1,0,꽝
1,1068,random,5,1,2,21,35,43,44,1,0,꽝
1,1069,random,1,5,8,9,17,32,37,0,0,꽝
1,1069,random,2,7,14,25,29,31,42,1,0,꽝
1,1069,random,3,1,2,25,28,32,39,2,0,꽝
1,1069,random,4,7,15,18,29,38,45,1,0,꽝
1,1069,random,5,1,2,21,35,43,44,1,1,꽝
1,1070,random,1,5,8,9,17,32,37,0,0,꽝
1,1070,random,2,7,14,25,29,31,42,1,0,꽝
1,1070,random,3,1,2,25,28,32,39,0,0,꽝
1,1070,random,4,7,15,18,29,38,45,0,0,꽝
1,1070,random,5,1,2,21,35,43,44,0,0,꽝
1,1071,random,1,5,8,9,17,32,37,0,0,꽝
1,1071,random,2,7,14,25,29,31,42,0,0,꽝
1,1071,random,3,1,2,25,28,32,39,2,1,꽝
1,1071,random,4,7,15,18,29,38,45,0,0,꽝
1,1071,random,5,1,2,21,35,43,44,4,0,4등
1,1072,random,1,5,8,9,17,32,37,1,0,꽝
1,1072,random,2,7,14,25,29,31,42,0,0,꽝
1,1072,random,3,1,2,25,28,32,39,1,0,꽝
1,1072,random,4,7,15,18,29,38,45,1,0,꽝
1,1072,random,5,1,2,21,35,43,44,1,0,꽝
1,1073,random,1,5,8,9,17,32,37,1,0,꽝
1,1073,random,2,7,14,25,29,31,42,0,0,꽝
1,1073,random,3,1,2,25,28,32,39,2,0,꽝
1,1073,random,4,7,15,18,29,38,45,2,1,꽝
1,1073,random,5,1,2,21,35,43,44,0,0,꽝
1,1074,random,1,5,8,9,17,32,37,0,0,꽝
1,1074,random,2,7,14,25,29,31,42,0,0,꽝
1,1074,random,3,1,2,25,28,32,39,2,0,꽝
1,1074,random,4,7,15,18,29,38,45,0,1,꽝
1,1074,random,5,1,2,21,35,43,44,1,0,꽝
1,1075,random,1,5,8,9,17,32,37,0,0,꽝
1,1075,random,2,7,14,25,29,31,42,0,0,꽝
1,1075,random,3,1,2,25,28,32,39,1,0,꽝
1,1075,random,4,7,15,18,29,38,45,1,0,꽝
1,1075,random,5,1,2,21,35,43,44,3,0,5등
1,1076,random,1,5,8,9,17,32,37,2,0,꽝
1,1076,random,2,7,14,25,29,31,42,1,0,꽝
1,1076,random,3,1,2,25,28,32,39,0,0,꽝
1,1076,random,4,7,15,18,29,38,45,1,0,꽝
1,1076,random,5,1,2,21,35,43,44,0,0,꽝
1,1077,random,1,5,8,9,17,32,37,2,0,꽝
1,1077,random,2,7,14,25,29,31,42,0,0,꽝
1,1077,random,3,1,2,25,28,32,39,0,0,꽝
1,1077,random,4,7,15,18,29,38,45,0,0,꽝
1,1077,random,5,1,2,21,35,43,44,1,0,꽝
1,1078,random,1,5,8,9,17,32,37,0,0,꽝
1,1078,random,2,7,14,25,29,31,42,1,0,꽝
1,1078,random,3,1,2,25,28,32,39,0,0,꽝
1,1078,random,4,7,15,18,29,38,45,1,0,꽝
1,1078,random,5,1,2,21,35,43,44,0,1,꽝
1,1079,random,1,5,8,9,17,32,37,2,0,꽝
1,1079,random,2,7,14,25,29,31,42,0,0,꽝
1,1079,random,3,1,2,25,28,32,39,0,0,꽝
1,1079,random,4,7,15,18,29,38,45,2,0,꽝
1,1079,random,5,1,2,21,35,43,44,0,0,꽝
1,1080,random,1,5,8,9,17,32,37,0,0,꽝
1,1080,random,2,7,14,25,29,31,42,1,0,꽝
1,1080,random,3,1,2,25,28,32,39,0,0,꽝
1,1080,random,4,7,15,18,29,38,45,0,1,꽝
1,1080,random,5,1,2,21,35,43,44,1,0,꽝
1,1081,random,1,5,8,9,17,32,37,1,1,꽝
1,1081,random,2,7,14,25,29,31,42,0,0,꽝
1,1081,random,3,1,2,25,28,32,39,1,0,꽝
1,1081,random,4,7,15,18,29,38,45,1,0,꽝
1,1081,random,5,1,2,21,35,43,44,1,0,꽝
1,1082,random,1,5,8,9,17,32,37,1,0,꽝
1,1082,random,2,7,14,25,29,31,42,1,1,꽝
1,1082,random,3,1,2,25,28,32,39,1,0,꽝
1,1082,random,4,7,15,18,29,38,45,0,0,꽝
1,1082,random,5,1,2,21,35,43,44,1,0,꽝
1,1083,random,1,5,8,9,17,32,37,0,1,꽝
1,1083,random,2,7,14,25,29,31,42,2,0,꽝
1,1083,random,3,1,2,25,28,32,39,0,0,꽝
1,1083,random,4,7,15,18,29,38,45,3,0,5등
1,1083,random,5,1,2,21,35,43,44,0,0,꽝
1,1084,random,1,5,8,9,17,32,37,1,1,꽝
1,1084,random,2,7,14,25,29,31,42,2,0,꽝
1,1084,random,3,1,2,25,28,32,39,0,0,꽝
1,1084,random,4,7,15,18,29,38,45,1,0,꽝
1,1084,random,5,1,2,21,35,43,44,0,0,꽝
1,1085,random,1,5,8,9,17,32,37,1,0,꽝
1,1085,random,2,7,14,25,29,31,42,1,0,꽝
1,1085,random,3,1,2,25,28,32,39,0,0,꽝
1,1085,random,4,7,15,18,29,38,45,3,0,5등
1,1085,random,5,1,2,21,35,43,44,1,0,꽝
1,1086,random,1,5,8,9,17,32,37,0,1,꽝
1,1086,random,2,7,14,25,29,31,42,1,0,꽝
1,1086,random,3,1,2,25,28,32,39,1,0,꽝
1,1086,random,4,7,15,18,29,38,45,0,0,꽝
1,1086,random,5,1,2,21,35,43,44,1,0,꽝
1,1087,random,1,5,8,9,17,32,37,0,0,꽝
1,1087,random,2,7,14,25,29,31,42,1,0,꽝
1,1087,random,3,1,2,25,28,32,39,0,0,꽝
1,1087,random,4,7,15,18,29,38,45,1,0,꽝
1,1087,random,5,1,2,21,35,43,44,2,0,꽝
1,1088,random,1,5,8,9,17,32,37,0,0,꽝
1,1088,random,2,7,14,25,29,31,42,0,1,꽝
1,1088,random,3,1,2,25,28,32,39,1,0,꽝
1,1088,random,4,7,15,18,29,38,45,0,0,꽝
1,1088,random,5,1,2,21,35,43,44,2,0,꽝
1,1089,random,1,5,8,9,17,32,37,1,0,꽝
1,1089,random,2,7,14,25,29,31,42,2,0,꽝
1,1089,random,3,1,2,25,28,32,39,0,0,꽝
1,1089,random,4,7,15,18,29,38,45,1,0,꽝
1,1089,random,5,1,2,21,35,43,44,1,0,꽝
1,1090,random,1,5,8,9,17,32,37,0,0,꽝
1,1090,random,2,7,14,25,29,31,42,1,0,꽝
1,1090,random,3,1,2,25,28,32,39,0,1,꽝
1,1090,random,4,7,15,18,29,38,45,2,0,꽝
1,1090,random,5,1,2,21,35,43,44,1,1,꽝
1,1091,random,1,5,8,9,17,32,37,0,0,꽝
1,1091,random,2,7,14,25,29,31,42,0,0,꽝
1,1091,random,3,1,2,25,28,32,39,1,0,꽝
1,1091,random,4,7,15,18,29,38,45,0,0,꽝
1,1091,random,5,1,2,21,35,43,44,0,1,꽝
1,1092,random,1,5,8,9,17,32,37,0,1,꽝
1,1092,random,2,7,14,25,29,31,42,1,0,꽝
1,1092,random,3,1,2,25,28,32,39,0,0,꽝
1,1092,random,4,7,15,18,29,38,45,3,0,5등
1,1092,random,5,1,2,21,35,43,44,0,0,꽝
1,1093,random,1,5,8,9,17,32,37,1,0,꽝
1,1093,random,2,7,14,25,29,31,42,0,0,꽝
1,1093,random,3,1,2,25,28,32,39,0,0,꽝
1,1093,random,4,7,15,18,29,38,45,0,0,꽝
1,1093,random,5,1,2,21,35,43,44,2,1,꽝
1,1094,random,1,5,8,9,17,32,37,0,0,꽝
1,1094,random,2,7,14,25,29,31,42,1,0,꽝
1,1094,random,3,1,2,25,28,32,39,0,0,꽝
1,1094,random,4,7,15,18,29,38,45,2,0,꽝
1,1094,random,5,1,2,21,35,43,44,0,0,꽝
1,1095,random,1,5,8,9,17,32,37,1,0,꽝
1,1095,random,2,7,14,25,29,31,42,2,0,꽝
1,1095,random,3,1,2,25,28,32,39,1,0,꽝
1,1095,random,4,7,15,18,29,38,45,1,0,꽝
1,1095,random,5,1,2,21,35,43,44,0,0,꽝
1,1096,random,1,5,8,9,17,32,37,0,0,꽝
1,1096,random,2,7,14,25,29,31,42,0,0,꽝
1,1096,random,3,1,2,25,28,32,39,1,0,꽝
1,1096,random,4,7,15,18,29,38,45,0,0,꽝
1,1096,random,5,1,2,21,35,43,44,2,0,꽝
1,1097,random,1,5,8,9,17,32,37,1,0,꽝
1,1097,random,2,7,14,25,29,31,42,1,0,꽝
1,1097,random,3,1,2,25,28,32,39,0,0,꽝
1,1097,random,4,7,15,18,29,38,45,0,0,꽝
1,1097,random,5,1,2,21,35,43,44,1,0,꽝
1,1098,random,1,5,8,9,17,32,37,0,0,꽝
1,1098,random,2,7,14,25,29,31,42,0,0,꽝
1,1098,random,3,1,2,25,28,32,39,0,0,꽝
1,1098,random,4,7,15,18,29,38,45,0,1,꽝
1,1098,random,5,1,2,21,35,43,44,2,0,꽝
1,1099,random,1,5,8,9,17,32,37,0,0,꽝
1,1099,random,2,7,14,25,29,31,42,0,0,꽝
1,1099,random,3,1,2,25,28,32,39,1,0,꽝
1,1099,random,4,7,15,18,29,38,45,1,0,꽝
1,1099,random,5,1,2,21,35,43,44,1,0,꽝
1,1100,random,1,5,8,9,17,32,37,1,0,꽝
1,1100,random,2,7,14,25,29,31,42,2,0,꽝
1,1100,random,3,1,2,25,28,32,39,0,0,꽝
1,1100,random,4,7,15,18,29,38,45,1,0,꽝
1,1100,random,5,1,2,21,35,43,44,1,0,꽝
1,1101,random,1,5,8,9,17,32,37,0,0,꽝
1,1101,random,2,7,14,25,29,31,42,2,0,꽝
1,1101,random,3,1,2,25,28,32,39,1,0,꽝
1,1101,random,4,7,15,18,29,38,45,1,0,꽝
1,1101,random,5,1,2,21,35,43,44,0,0,꽝
1,1102,random,1,5,8,9,17,32,37,1,0,꽝
1,1102,random,2,7,14,25,29,31,42,1,0,꽝
1,1102,random,3,1,2,25,28,32,39,0,0,꽝
1,1102,random,4,7,15,18,29,38,45,1,0,꽝
1,1102,random,5,1,2,21,35,43,44,0,0,꽝
1,1103,random,1,5,8,9,17,32,37,0,0,꽝
1,1103,random,2,7,14,25,29,31,42,2,0,꽝
1,1103,random,3,1,2,25,28,32,39,0,1,꽝
1,1103,random,4,7,15,18,29,38,45,1,0,꽝
1,1103,random,5,1,2,21,35,43,44,1,1,꽝
1,1104,random,1,5,8,9,17,32,37,0,0,꽝
1,1104,random,2,7,14,25,29,31,42,1,0,꽝
1,1104,random,3,1,2,25,28,32,39,1,1,꽝
1,1104,random,4,7,15,18,29,38,45,2,0,꽝
1,1104,random,5,1,2,21,35,43,44,3,1,5등
1,1105,random,1,5,8,9,17,32,37,1,0,꽝
1,1105,random,2,7,14,25,29,31,42,0,0,꽝
1,1105,random,3,1,2,25,28,32,39,1,0,꽝
1,1105,random,4,7,15,18,29,38,45,0,0,꽝
1,1105,random,5,1,2,21,35,43,44,0,0,꽝
1,1106,random,1,5,8,9,17,32,37,0,0,꽝
1,1106,random,2,7,14,25,29,31,42,2,0,꽝
1,1106,random,3,1,2,25,28,32,39,1,0,꽝
1,1106,random,4,7,15,18,29,38,45,2,0,꽝
1,1106,random,5,1,2,21,35,43,44,1,0,꽝
1,1107,random,1,5,8,9,17,32,37,0,0,꽝
1,1107,random,2,7,14,25,29,31,42,2,1,꽝
1,1107,random,3,1,2,25,28,32,39,0,0,꽝
1,1107,random,4,7,15,18,29,38,45,0,1,꽝
1,1107,random,5,1,2,21,35,43,44,0,0,꽝
1,1108,random,1,5,8,9,17,32,37,1,0,꽝
1,1108,random,2,7,14,25,29,31,42,1,0,꽝
1,1108,random,3,1,2,25,28,32,39,1,0,꽝
1,1108,random,4,7,15,18,29,38,45,1,0,꽝
1,1108,random,5,1,2,21,35,43,44,1,0,꽝
1,1109,random,1,5,8,9,17,32,37,0,0,꽝
1,1109,random,2,7,14,25,29,31,42,0,0,꽝
1,1109,random,3,1,2,25,28,32,39,0,1,꽝
1,1109,random,4,7,15,18,29,38,45,0,0,꽝
1,1109,random,5,1,2,21,35,43,44,0,1,꽝
1,1110,random,1,5,8,9,17,32,37,0,0,꽝
1,1110,random,2,7,14,25,29,31,42,1,0,꽝
1,1110,random,3,1,2,25,28,32,39,0,0,꽝
1,1110,random,4,7,15,18,29,38,45,1,0,꽝
1,1110,random,5,1,2,21,35,43,44,0,0,꽝
1,1111,random,1,5,8,9,17,32,37,0,0,꽝
1,1111,random,2,7,14,25,29,31,42,0,0,꽝
1,1111,random,3,1,2,25,28,32,39,0,0,꽝
1,1111,random,4,7,15,18,29,38,45,1,0,꽝
1,1111,random,5,1,2,21,35,43,44,1,0,꽝
1,1112,random,1,5,8,9,17,32,37,0,0,꽝
1,1112,random,2,7,14,25,29,31,42,1,0,꽝
1,1112,random,3,1,2,25,28,32,39,0,0,꽝
1,1112,random,4,7,15,18,29,38,45,0,0,꽝
1,1112,random,5,1,2,21,35,43,44,1,0,꽝
1,1113,random,1,5,8,9,17,32,37,1,1,꽝
1,1113,random,2,7,14,25,29,31,42,0,0,꽝
1,1113,random,3,1,2,25,28,32,39,1,0,꽝
1,1113,random,4,7,15,18,29,38,45,0,0,꽝
1,1113,random,5,1,2,21,35,43,44,2,0,꽝
1,1114,random,1,5,8,9,17,32,37,1,0,꽝
1,1114,random,2,7,14,25,29,31,42,0,0,꽝
1,1114,random,3,1,2,25,28,32,39,1,0,꽝
1,1114,random,4,7,15,18,29,38,45,1,0,꽝
1,1114,random,5,1,2,21,35,43,44,0,0,꽝
1,1115,random,1,5,8,9,17,32,37,1,1,꽝
1,1115,random,2,7,14,25,29,31,42,1,0,꽝
1,1115,random,3,1,2,25,28,32,39,1,0,꽝
1,1115,random,4,7,15,18,29,38,45,1,0,꽝
1,1115,random,5,1,2,21,35,43,44,0,0,꽝
1,1116,random,1,5,8,9,17,32,37,1,1,꽝
1,1116,random,2,7,14,25,29,31,42,2,0,꽝
1,1116,random,3,1,2,25,28,32,39,1,1,꽝
1,1116,random,4,7,15,18,29,38,45,1,0,꽝
1,1116,random,5,1,2,21,35,43,44,0,0,꽝
1,1117,random,1,5,8,9,17,32,37,1,0,꽝
1,1117,random,2,7,14,25,29,31,42,0,1,꽝
1,1117,random,3,1,2,25,28,32,39,0,0,꽝
1,1117,random,4,7,15,18,29,38,45,0,1,꽝
1,1117,random,5,1,2,21,35,43,44,0,0,꽝
1,1118,random,1,5,8,9,17,32,37,0,0,꽝
1,1118,random,2,7,14,25,29,31,42,1,0,꽝
1,1118,random,3,1,2,25,28,32,39,0,0,꽝
1,1118,random,4,7,15,18,29,38,45,2,0,꽝
1,1118,random,5,1,2,21,35,43,44,0,0,꽝
1,1119,random,1,5,8,9,17,32,37,1,0,꽝
1,1119,random,2,7,14,25,29,31,42,0,0,꽝
1,1119,random,3,1,2,25,28,32,39,1,0,꽝
1,1119,random,4,7,15,18,29,38,45,1,0,꽝
1,1119,random,5,1,2,21,35,43,44,1,0,꽝
1,1120,random,1,5,8,9,17,32,37,0,0,꽝
1,1120,random,2,7,14,25,29,31,42,1,0,꽝
1,1120,random,3,1,2,25,28,32,39,1,0,꽝
